CXC_g,CRE_g,CN_g,CNumerical_Error_g,CXC_r,CRE_r,CN_r,CNumerical_Error_r,CXC_W1-fixBA,CRE_W1-fixBA,CN_W1-fixBA,CNumerical_Error_W1-fixBA,CXC_W2,CRE_W2,CN_W2,CNumerical_Error_W2,CXC_W3-fixBA,CRE_W3-fixBA,CN_W3-fixBA,CNumerical_Error_W3-fixBA,VFID,Vcosmic,logmstar,logsfr,delta_logsfr,Size Ratio,NUV_r,W1_W3,SNR,cluster_member,rich_group_memb,poor_group_memb,filament_member,pure_field,CRE_g_unscaled,CRE_W1-fixBA_unscaled,CN_g_unscaled,CN_W1-fixBA_unscaled,Feature Cluster,Comp1,Comp2,RA,DEC,ms_pop,transition_pop,suppressed_pop
304.678,0.9136181309214313,1.5237906655243858,False,304.7698,3.7967216592915696,1.856,False,30.3692,1.536587503135995,0.5153442055048582,False,30.4257,4.000308630633805,0.9021,False,30.208,8.336050792161059,0.0141,True,b'VFID1446',3050.114254217955,8.73824801907703,-1.0736935018566043,0.5018088254228625,2.182396270932842,1.6904201759033217,0.045716721538084926,2.603411,False,False,True,False,False,3.941782453536879,3.819677894059956,1.9309,1.4799,2,0.7907344737490731,2.0766569047028733,138.715365,48.593898,True,False,False
493.2947,1.1162162903497823,-0.15027611420907586,False,492.5445,4.281346712255815,1.2185,False,46.8658,1.33404761780006,-0.30267177108483173,False,46.764,3.7834992774950753,1.0464,False,46.9771,4.783560751552571,1.7575,False,b'VFID1447',2641.699803998141,9.788372135227554,-0.6500994693911969,0.08655089168434238,1.333200684468144,2.661682632263185,0.6424482156420908,78.87406,False,True,False,True,False,4.259916739462507,3.588027524498972,1.0846,1.0205,2,1.66553685573767,0.5679672869704766,219.046611,48.5849747,True,False,False
316.7166,-0.17895612187272092,-0.06304186514107905,False,316.7589,2.2020764829762385,1.1841,False,30.5082,-0.20739682763456355,-0.3671301479950337,False,30.5631,1.9644368696181895,0.7837,False,30.756,1.642887144457447,0.7205,False,b'VFID1451',2559.485282282303,9.346709204895532,-1.4838433328132952,-0.3943872301969156,0.9001945574449807,3.0008544141845697,0.7370013698779303,105.89058,False,True,False,True,False,2.2261433247603044,1.825035633541763,1.1287,0.9843,0,-0.09214431429623379,-0.40087371996515,219.2565735,48.5449266,True,False,False
303.9415,-0.7544253519171993,-0.9747485634503695,False,304.4174,1.2960306804772326,0.7645,False,29.4563,-0.44437280087567144,-1.3477165613775808,False,29.366,2.933942871737833,0.2499,False,1.2753,0.8074900240862107,10.0814,True,b'VFID1454',3354.4580166102983,8.469015319953378,-3.2757012556259846,-1.4851325609021067,0.5196204254657177,2.819956703247069,-2.63846773396973,-0.09579749,False,False,True,False,False,1.3224999101856723,1.5539997746672207,0.6678,0.4336,0,0.07225494143058903,-1.8582638843528183,173.516103,48.4770322,False,True,False
128.0804,-1.0833355293945492,0.8769516758365188,False,127.8144,0.8538897476608649,1.5951,False,12.4578,-1.1445559774274745,1.944646391853452,False,12.457,0.9470680944423765,0.6761,False,12.4803,1.1409077502626785,0.0198,True,b'VFID1455',2619.005160447557,8.464941313748016,-2.017896386491317,-0.22407332586617512,1.5147851146472873,2.982933346801758,0.20291146268066385,5.2526894,False,True,False,False,False,0.806021356082947,0.7531812527272789,1.6039,2.2826,1,-2.339840387860802,0.9675796509705763,167.6512305,48.4644702,True,False,False
649.8756,1.1142959109013948,-0.9840456376140788,False,653.1761,4.097241310318545,0.9222,False,62.0434,1.209571988086727,-0.4864315638233079,False,61.9501,3.86286506254812,0.8305,False,61.5982,3.625308259052977,0.6661,False,b'VFID1457',2414.8990978187007,9.629339596440131,-0.7221493035996461,0.14153819127799905,1.0521371298693099,2.494585840209961,0.5187628018701176,125.85395,False,True,False,False,False,4.256901220732017,3.445661364981285,0.6631,0.9173,2,1.9497694218910684,-0.09072775982775762,210.19865850000002,48.443878,True,False,False
554.5013,-0.13549679099902476,-0.23592788256835637,False,549.6675,2.3693066142425665,1.1963,False,52.8409,-0.04684302535112208,-0.338284134018645,False,52.6463,2.1096790132082694,0.9668,False,54.063,2.008155677394361,0.5371,False,b'VFID1459',1285.930997178441,9.244334938476063,-0.9964926796943531,0.174741236947913,0.9997462485149771,2.4209466595458977,0.5605462258789071,94.093254,False,True,False,True,False,2.294386309954839,2.0086653792172515,1.0413,1.0005,0,0.08802499857586944,-0.42014803873679885,177.4188555,48.4260137,True,False,False
2204.6436,-1.080096013681598,-0.4295839592975371,False,2204.5801,0.7951209772218957,1.2355,False,210.1638,-1.127552349599558,-1.3366767288680987,False,210.2083,0.9418632502101091,0.5388,False,239.4143,23.953298751930106,0.0699,True,b'VFID1461',2332.5523372824296,8.450655843585848,-4.172093788447516,-2.3668593198284222,31.002338863203697,5.293750734252928,-1.0604702710449239,0.17229515,False,True,False,False,False,0.811108278002635,0.7726287638369113,0.9434,0.4398,0,-0.7546010909859623,-1.861798244278193,168.4391805,48.4015527,False,False,True
471.5017,-0.14912930261578056,-0.6475706769232341,False,471.6215,2.2719373072901616,0.9478,False,45.1288,-0.08459819677944147,-0.45206563359217816,False,45.1079,1.9525144745315843,0.8945,False,45.0902,1.819106240617997,0.4708,False,b'VFID1463',1909.409105421308,9.863194117025465,-0.618547549041753,0.05833409938243761,0.9255259565232611,2.8325881401977533,1.266226538754884,890.69495,False,False,False,False,True,2.2729795540356017,1.9654837639037923,0.8332,0.9366,0,0.2433884340684066,-0.7571018769671717,246.534687,48.3667871,True,False,False
454.6911,0.2915453477836182,-0.47389341914159894,False,454.6216,2.9424665195868767,0.8783,False,43.3848,0.6339387353311332,-0.45064113907482556,False,43.3801,2.776720429776431,0.6712,False,43.3028,2.336992382713389,0.3818,False,b'VFID1464',3315.6715919213325,9.16881690432518,-1.1457266883119333,0.08583195610017325,0.8384448873743544,2.227582536804201,-0.8064260281909181,9.935896,False,False,True,False,False,2.964958768584774,2.7872939747200736,0.921,0.9374,2,0.8967799176786589,-0.25606281052729074,225.2029725,48.3608536,True,False,False
153.4377,-1.0170273581566163,0.6290956348337975,False,153.7314,0.976550504593981,1.3697,False,14.9962,-1.0280884388465004,0.2852883409524247,False,14.9281,1.2368687220966534,0.7094,False,14.7238,0.7407971582140349,0.9168,False,b'VFID1468',3167.734498038631,8.972083724875144,-0.9097218181855159,0.4789896921222604,0.8357478591204688,1.6037937650756824,0.06357205029785007,43.23554,False,False,False,False,True,0.9101432433070717,0.8863883408491661,1.4786,1.3507,1,-1.5811141248602256,-0.15486099007076232,242.79794550000003,48.3344646,True,False,False
532.7286,-0.8011987306782815,-1.0325091093185217,False,525.5001,1.2552802329253403,1.0861,False,50.811,-0.8012726037939732,-0.7255685809238637,False,50.6721,1.154520137350759,0.8845,False,51.1212,1.1128571436039343,0.6412,False,b'VFID1469',1133.0044819951763,9.320507476423945,-0.8873992671335306,0.22298709611423295,0.9712458356344978,2.4664065082397446,0.8630273046166987,320.18277,False,True,False,True,False,1.2490529672594795,1.1458037736418445,0.6386,0.783,0,-0.3679655496137216,-1.6357363901682331,179.175534,48.3339482,True,False,False
253.1311,-0.00939502311398699,-0.8461720058671542,False,252.9274,2.4095400134976983,0.8732,False,24.5195,0.05091654812755774,-0.702420545016885,False,24.6313,0.005461823436803166,3.7425,False,24.6426,39.95328996685136,19.9054,True,b'VFID1470',2859.933602681169,8.6910801223342,-2.2195738344487492,-0.6063932153217721,18.841664034213785,2.7330344569091807,-0.5696956714550794,3.5481308,False,False,False,False,True,2.492400428114946,2.120475659384535,0.7328,0.796,0,0.568391457655955,-0.9371181413554863,195.838848,48.3308253,False,True,False
558.7758,1.05712812202531,-0.9520004032625698,False,561.4993,3.7958373369463367,0.867,False,53.1788,0.6941399630978431,-0.8384597714240516,False,53.2307,2.9661487788504726,0.7414,False,53.2603,3.0648612713230308,0.5693,False,b'VFID1472',2760.169584460707,10.184400173881372,-0.7822802141895933,-0.36198188597130265,1.073075181947975,3.3350192444457996,1.213216515419921,458.38312,False,False,True,False,False,4.167132223109547,2.8561477544931435,0.6793,0.7196,2,1.6972254749929816,-0.4753319979376755,225.3852435,48.3197881,True,False,False
1236.873,0.7820838407255888,1.035199746708168,False,1236.5658,3.4524131159318507,1.9323,False,117.6261,0.3942865772397097,1.0173004610569556,False,117.7428,2.4063226170048617,1.7048,False,118.1973,2.7487952127073525,0.9317,False,b'VFID1473',2120.0751226719462,10.575716966150349,-0.07590383801559673,0.03180585848290464,1.0937443005653837,3.362965805419922,1.1235679550073243,780.6469,False,True,False,False,False,3.7352377958545997,2.5131972905243316,1.6839,1.7618,1,0.0015594446300775697,1.6835547796494008,168.54543600000002,48.3184721,True,False,False
121.9172,-1.0939697899690328,-0.7710041722031208,False,121.9543,0.7710564164542851,0.8269,False,11.9792,-1.2006600785702077,-0.9965786628501823,False,11.9939,1.0247883410501606,0.5835,False,11.9104,0.005236438073060806,3.9061,True,b'VFID1477',2973.3317259352007,8.77671362720059,-1.986881292877935,-0.44210576304023985,0.007599906701912611,2.8782219030151364,0.859609375961913,33.227737,False,False,False,False,True,0.7893226708443635,0.6890134679867833,0.7708,0.6308,0,-0.7991130602843018,-1.8845291412069585,197.6403135,48.2798445,True,False,False
305.5251,-1.2931458764966193,-0.2786548617037014,False,305.476,0.4692612574685341,1.0846,False,29.4237,-1.4744470682358741,-0.8028474084902384,False,1.3375,0.022778533254085975,17.5283,False,60.8224,28.91232947654574,19.9534,True,b'VFID1478',3335.8821911276978,8.098684348786431,-2.2182882673633983,-0.13189467105705344,76.91989126958747,2.3831994396972647,-0.9689914473388654,1.1614687,False,False,False,False,True,0.4765619713409519,0.37587584952784614,1.0197,0.7396,0,-1.3343503075947574,-1.6285634143735572,175.03796549999998,48.258226,True,False,False
307.0012,-0.800037904698156,2.2841726460626615,False,307.1509,1.3645716115831241,1.8255,False,29.8153,-0.5051212202246369,0.16954816141753185,False,0.0,0.0,0.0,False,31.4998,1.1041668559119067,0.0501,False,b'VFID1480',1655.384899625873,8.403906062504916,-1.5649570907175214,0.27762167385308323,0.7437870416875941,1.6778823353881815,-0.45589094725830215,8.126515,False,False,False,False,True,1.2508757801878552,1.4845201570151576,2.3153,1.2857,1,-1.6827843270505292,1.0215887980458758,191.5972545,48.2352004,True,False,False
316.9607,-0.22103364973215459,-0.8588318515368861,False,317.0381,2.1107681644115086,0.8506,False,30.5209,-0.13008689884931338,-0.7011741123142017,False,30.5382,2.1856207532980485,0.6783,False,30.6163,1.8345234449582979,0.3469,False,b'VFID1482',2865.3579567788724,9.096218790355985,-0.9798033291192386,0.3097475751687714,0.9587481451504114,2.2629481295166034,0.6033300651586906,43.933174,False,False,True,True,False,2.1600701466186703,1.9134570994872615,0.7264,0.7967,0,0.331613289758792,-1.081997603050276,198.52704,48.1562033,True,False,False
400.1005,-0.9569904550524924,-1.045762385254022,False,399.1804,1.0076268734131248,0.6846,False,38.1509,-0.9783208385563081,-0.9456529838548294,False,38.2283,1.0370938151656892,0.5949,False,38.954,0.9520781772014789,0.2861,False,b'VFID1486',1170.0239594769744,8.9106235807335,-1.0494512268237655,0.38835539706485633,1.009296297123958,1.8956520658569342,0.6942958430834967,128.0788,False,True,False,True,False,1.004417531642703,0.9433088974114685,0.6319,0.6594,0,-0.49439946240611343,-1.8963891708750518,183.943281,48.1310001,True,False,False
235.8507,-0.3329548986378682,0.8138502575764485,False,235.9279,1.899060711045976,1.5006,False,22.5411,-0.2626988384741243,0.6588620281281254,False,22.4914,2.0705581564595845,1.0252,False,22.2089,1.2679094839317833,0.8475,False,b'VFID1493',2481.628746624181,8.685082918865884,-1.3151395678980662,0.30283169058643944,0.7196731296315094,1.8274343621826183,-0.36031088088378915,11.150264,False,False,False,True,False,1.984323305181467,1.7617852212725857,1.572,1.5605,1,-0.8808427960395072,0.6927408929789826,212.9566305,47.9663729,True,False,False
606.0215,-0.33139963373604897,1.6814453061302668,False,606.0322,2.068829883677032,2.0615,False,58.0174,-0.15810345952323498,1.918649366911768,False,70.2639,2.7779335993466634e-05,10.2672,False,57.9547,1.7075921785936412,0.5939,False,b'VFID1495',1981.0662042962565,8.935027403580863,-1.3574391506245018,0.060873401598149135,0.9076111701320382,2.0372228604736335,-0.8729134645117185,9.539553,False,False,False,False,True,1.9867654946384765,1.8814137978769283,2.0106,2.268,1,-1.5504671674874837,2.0364211747337992,159.862008,47.947116,True,False,False
484.0887,0.06102537962850995,-1.2332863492369268,False,483.3458,2.5656160901784717,0.5931,False,46.0848,0.28100676561201693,-1.071008501381852,False,46.0395,2.413327265566622,0.6082,False,44.3207,2.3931892945913136,1.6464,False,b'VFID1496',2489.393370528014,9.141076084320078,-1.0857938250057055,0.16792452514736822,1.0040078274940727,1.8353808027343756,-0.3554926319531244,19.468908,False,False,True,False,False,2.602979638727184,2.383636092324631,0.5371,0.589,0,1.0192830162610642,-1.301488363123333,159.946152,47.9325582,True,False,False
890.3201,-0.2700971186083691,-0.8356880711719076,False,889.4615,1.974071167952869,0.7641,False,84.8905,-0.28735068784186696,-0.7198706028544536,False,84.8027,1.809735888385087,0.7019,False,0.0,0.0,0.0,False,b'VFID1497',774.347259869728,8.629263286078807,-1.9868971955730097,-0.32433653284944386,0.0,2.2642436785888673,-1.5242060119506835,15.336649,False,True,False,True,False,2.0830271385281214,1.7335902313972453,0.7381,0.7862,0,0.20102984888192044,-1.1480344358258479,203.5121025,47.9153745,True,False,False
386.083,0.33769350025011796,-0.33503073695172664,False,386.8586,2.895498724734165,1.0154,False,36.5691,1.5691031468343224,-0.4773504112751855,False,38.0432,0.0046736306034106225,0.7252,False,33.4201,2.996217843540516,0.0588,False,b'VFID1499',2594.051192921506,8.588938731913789,-1.409163244230199,0.2856091647311543,0.7768527943386166,1.645976443420409,-1.860963894326174,2.5658653,False,False,False,False,True,3.0374239359542186,3.8568669191585814,0.9912,0.9224,2,1.471892247693455,0.1239345649209823,205.456434,47.8889052,True,False,False
1030.4833,0.5054061950327744,0.6055562342916395,False,1029.1377,3.1634924251493888,1.4033,False,97.7594,0.35031912557422257,0.5313697688250739,False,97.7394,2.664249719162017,1.5561,False,97.3551,2.1273293971048575,0.4357,False,b'VFID1500',1315.0303188749115,10.241567290142088,-2.3197562217884102,-1.9451236840609618,0.8637461160332072,5.007416324157715,-0.25868019407958975,329.6086,False,True,False,True,False,3.3007785416717113,2.4629105215253677,1.4667,1.4889,2,0.1263525903917185,1.0011649670203304,184.0488195,47.8832748,False,True,False
769.792,0.010892029183712654,-0.608008659205322,False,766.6087,2.5007907571489643,1.1941,False,72.8604,0.08534788519747136,-0.23358378699323415,False,72.7729,2.2259535883806185,0.8874,False,72.4993,2.2183845845193586,0.3426,False,b'VFID1505',1321.1002230365673,10.032809597109244,-0.12269556719314555,0.41869516470160706,1.027098508975899,2.349177466430664,1.4296189831787114,1679.5891,False,True,False,True,False,2.5242566252022005,2.1598557150387343,0.8532,1.0593,0,0.3588891307653234,-0.482165947126878,178.423842,47.8587682,True,False,False
408.8859,0.6437037166425615,0.44829721386293814,False,408.8539,3.255088798000761,1.398,False,38.9853,0.368685070793495,0.2835077228057339,False,39.0133,2.663426970617202,0.8293,False,39.5271,2.3519051739859993,0.7695,False,b'VFID1506',3345.7238557326905,9.455856964890657,-1.0221124804662067,-0.0198449412496422,0.9468536899070545,2.7407511849365225,0.5948540978369135,33.200703,False,False,False,False,True,3.517943314573675,2.4839161520475965,1.3872,1.3497,2,0.3609127461638717,0.810188193821842,124.506039,47.8526083,True,False,False
294.8154,-1.123660307119779,2.740322710350191,False,294.8765,0.867856454479261,2.0608,False,28.5748,-1.142053918703254,0.8655917949589114,False,28.5834,0.952727776502277,0.8985,False,28.2868,0.0035528332954291356,4.7956,True,b'VFID1511',1971.9640318885217,8.55025390651679,-1.4896786034647354,0.23599571637310057,0.004699248120300752,2.1076769097900385,0.23012684775390646,21.508024,False,False,True,False,False,0.7427004729963338,0.7560429252673202,2.5459,1.6766,1,-2.676457206177502,1.4067366840234807,160.5592335,47.7667192,True,False,False
106.165,-0.8585621729804899,-1.1080725631597341,False,105.8445,1.1307915965229232,0.7275,False,10.6607,-0.7708300384926682,-0.704557286792914,False,11.124,1.9454888100504235,0.2979,False,12.8655,37.3294268361448,19.1436,True,b'VFID1512',3516.0815416578484,8.472524227121797,-1.7276237374890568,0.06014199934423914,31.618447174974516,2.2219067490234394,-1.3552078608007818,2.4429784,False,False,False,False,True,1.1589767404737032,1.1806217626553916,0.6004,0.7948,0,-0.36286437121331305,-1.680642322522514,154.0224435,47.7654216,True,False,False
360.0655,0.1481092077187482,-0.923515750505673,False,359.6778,2.669817169781179,0.7898,False,34.9111,-0.008184810460503737,-0.9296274205346134,False,35.1038,2.0600987479559363,0.5839,False,36.0188,0.004749288212545672,2.2795,True,b'VFID1513',2636.0441803619647,8.413624549647698,-1.5114734471705664,0.3233420712057353,0.0023134759976865243,2.05952347125244,0.3077044660595707,5.8251247,False,False,False,False,True,2.739724965255956,2.0528798298728668,0.6937,0.6684,0,0.7298152038517379,-1.083998449291616,204.13033199999998,47.7371831,True,False,False
605.1768,1.3899472489605667,-0.4351226417780449,False,601.7727,4.4683429778933474,1.1024,False,55.3821,0.9661236988161926,-0.9241075042798724,False,54.5004,2.917173431414463,0.6593,False,51.7976,3.681097859955836,5.0216,False,b'VFID1514',2359.9292832410447,9.418079760182062,-0.5239523230791012,0.5084921085258203,1.1622477883234217,1.7949710381469721,0.27219828686279257,39.55455,False,False,True,False,False,4.689748892425261,3.1672229424208527,0.9406,0.6715,2,1.909503907270329,-0.003200883505153747,149.72253450000002,47.73684,True,False,False
